               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  67,            0.058676,            0.014402,           0.0046148,             0.12535,             0.45252,             0.10405,            0.020783,            0.094531,           0.0063436,             0.00794,           0.0044779,           0.0044779,            0.037478
                  68,            0.077347,             0.01208,           0.0051064,             0.54353,             0.41709,             0.50904,             0.17685,            0.069572,           0.0072853,           0.0027121,           0.0045111,           0.0045111,            0.036511
                  69,            0.065072,            0.012861,           0.0046997,             0.28414,              0.6395,             0.28352,            0.053779,            0.067863,           0.0076638,           0.0038026,           0.0045433,           0.0045433,            0.035543
                  70,            0.060253,            0.013186,           0.0050146,             0.47402,             0.68403,             0.55112,              0.1299,            0.055425,           0.0079193,           0.0049521,           0.0045745,           0.0045745,            0.034574
                  71,            0.051366,            0.014471,           0.0051847,              0.6952,             0.53275,             0.66556,             0.26048,            0.063141,           0.0076022,           0.0039969,           0.0046047,           0.0046047,            0.033605
                  72,             0.05324,            0.013385,           0.0055711,             0.63972,             0.56997,              0.6042,             0.14748,            0.059288,           0.0082997,           0.0031143,           0.0046339,           0.0046339,            0.032634
                  73,              0.0555,            0.012814,           0.0049857,             0.40187,             0.56807,             0.52104,             0.17926,            0.061872,           0.0082828,           0.0020542,           0.0046621,           0.0046621,            0.031662
                  74,              0.0565,            0.012266,           0.0040251,             0.39445,             0.73151,             0.39832,            0.088033,            0.063641,           0.0077749,           0.0024989,           0.0046894,           0.0046894,            0.030689
                  75,             0.05884,            0.011903,           0.0047295,             0.46044,             0.62269,             0.47131,             0.11561,            0.066735,           0.0084219,            0.008002,           0.0047156,           0.0047156,            0.029716
                  76,             0.05671,             0.01356,           0.0047502,             0.45784,             0.66765,             0.55731,             0.16162,            0.057486,           0.0086135,           0.0050779,           0.0047409,           0.0047409,            0.028741
                  77,            0.053666,            0.010809,           0.0038684,              0.2799,             0.74702,              0.3079,            0.063298,            0.069575,           0.0072408,           0.0049127,           0.0047651,           0.0047651,            0.027765
                  78,            0.058437,            0.011241,           0.0044618,             0.56905,             0.57981,             0.63058,              0.2171,            0.048148,            0.007816,           0.0031595,           0.0047884,           0.0047884,            0.026788
                  79,            0.050853,            0.013568,           0.0053413,             0.27241,             0.71247,             0.29351,             0.05987,            0.072949,           0.0067998,           0.0035978,           0.0048107,           0.0048107,            0.025811
                  80,             0.06575,            0.013277,           0.0045818,             0.51264,             0.72271,             0.64051,             0.21883,            0.057335,           0.0077353,           0.0036982,            0.004832,            0.004832,            0.024832
                  81,            0.060124,            0.012337,           0.0040825,             0.38568,             0.48739,             0.42519,             0.10298,            0.068592,           0.0078964,           0.0025771,           0.0048523,           0.0048523,            0.023852
                  82,            0.062516,            0.011152,           0.0035772,             0.59705,             0.79124,             0.70524,             0.25791,            0.052773,           0.0075789,           0.0023029,           0.0048716,           0.0048716,            0.022872
                  83,            0.053084,            0.011659,           0.0036954,             0.50961,             0.70167,             0.50373,             0.12774,            0.063211,           0.0073408,           0.0015421,           0.0048899,           0.0048899,             0.02189
                  84,            0.054753,              0.0123,           0.0035193,             0.47491,             0.56782,             0.50044,             0.13288,            0.057041,           0.0076659,           0.0011424,           0.0049073,           0.0049073,            0.020907
                  85,            0.054286,            0.012187,           0.0032806,              0.5003,             0.76807,             0.56133,             0.10949,            0.063613,           0.0075891,            0.001128,           0.0049236,           0.0049236,            0.019924
                  86,            0.057023,             0.01032,           0.0033363,                0.61,              0.6863,             0.65461,             0.21582,            0.057158,           0.0081097,           0.0012763,            0.004939,            0.004939,            0.018939
                  87,            0.050296,            0.012313,           0.0041807,             0.53615,             0.71758,             0.62808,             0.15577,            0.052093,           0.0072203,             0.00124,           0.0049533,           0.0049533,            0.017953
                  88,             0.04716,            0.012308,           0.0035134,             0.75311,             0.65084,             0.76014,             0.35195,            0.054131,           0.0082283,           0.0011278,           0.0049667,           0.0049667,            0.016967
                  89,            0.050518,            0.010012,           0.0034459,             0.53541,             0.76048,             0.53066,              0.1117,            0.061247,           0.0075279,           0.0015737,           0.0049791,           0.0049791,            0.015979
                  90,              0.0534,            0.010872,           0.0044608,             0.52188,             0.64064,             0.55529,             0.16132,             0.05811,           0.0075055,           0.0012284,           0.0049905,           0.0049905,             0.01499
                  91,            0.048205,            0.011492,           0.0034778,             0.78274,             0.78423,             0.84025,             0.27171,            0.048051,           0.0071055,           0.0014031,           0.0050009,           0.0050009,            0.014001
                  92,            0.047798,             0.01228,           0.0036074,             0.58193,             0.76134,             0.65064,             0.20423,             0.05563,           0.0079551,           0.0014798,           0.0050103,           0.0050103,             0.01301
                  93,             0.04806,            0.010086,           0.0031873,             0.43903,                0.65,             0.50903,             0.12341,            0.057224,           0.0071949,           0.0025033,           0.0050187,           0.0050187,            0.012019
                  94,            0.049711,             0.01055,            0.003456,             0.74001,             0.83142,             0.83109,             0.30221,            0.049485,           0.0067893,             0.00197,           0.0050262,           0.0050262,            0.011026
                  95,            0.043273,            0.010266,           0.0040432,             0.56105,             0.72261,             0.64842,             0.15535,            0.053535,           0.0070683,           0.0027621,           0.0050326,           0.0050326,            0.010033
                  96,            0.050565,            0.011398,           0.0034155,             0.57732,             0.84305,             0.63159,             0.25626,            0.056239,           0.0078816,           0.0030098,           0.0050381,           0.0050381,           0.0090381
                  97,            0.053248,           0.0090732,           0.0029892,             0.43766,             0.83655,             0.52492,             0.10858,            0.055181,           0.0070705,           0.0018263,           0.0050425,           0.0050425,           0.0080425
                  98,            0.048797,             0.01107,           0.0027889,             0.77235,             0.67882,             0.77921,             0.24394,            0.053418,           0.0070935,           0.0023984,            0.005046,            0.005046,            0.007046
                  99,            0.041775,            0.010015,           0.0028813,             0.69972,             0.78067,             0.80377,             0.31978,             0.04955,            0.007399,           0.0013311,           0.0050485,           0.0050485,           0.0060485
                 100,            0.045996,            0.010235,           0.0032948,             0.46465,             0.82591,             0.54236,             0.11416,             0.05591,           0.0074744,           0.0012041,             0.00505,             0.00505,             0.00505
                 101,            0.044675,            0.010734,           0.0034701,             0.60561,             0.92298,             0.73216,             0.27643,             0.04392,            0.007009,           0.0012383,             0.00505,             0.00505,             0.00505
                 102,            0.043265,           0.0094285,           0.0029746,             0.47059,             0.67731,             0.50158,             0.12329,            0.070552,           0.0065985,           0.0012706,           0.0050005,           0.0050005,           0.0050005
                 103,            0.053387,           0.0084504,           0.0028094,             0.77374,             0.81275,             0.84227,             0.34709,            0.042998,           0.0062655,           0.0015968,            0.004951,            0.004951,            0.004951
                 104,            0.042371,            0.010922,           0.0032027,             0.70873,              0.8563,             0.71137,               0.219,            0.048969,            0.006576,           0.0013322,           0.0049015,           0.0049015,           0.0049015
                 105,            0.044076,            0.011784,           0.0028981,              0.8467,             0.85861,             0.91233,             0.38285,            0.044985,           0.0065105,           0.0011464,            0.004852,            0.004852,            0.004852
                 106,            0.048612,           0.0094398,           0.0025653,              0.5985,             0.71321,             0.61538,             0.12218,            0.060322,           0.0059268,           0.0011943,           0.0048025,           0.0048025,           0.0048025
                 107,            0.052716,           0.0097239,           0.0024695,             0.75033,             0.72806,             0.76419,             0.28038,            0.046085,            0.005676,           0.0014598,            0.004753,            0.004753,            0.004753
                 108,             0.04299,           0.0091831,           0.0026158,              0.6499,             0.77216,             0.72453,             0.16805,            0.053335,           0.0056976,            0.001102,           0.0047035,           0.0047035,           0.0047035
                 109,            0.048055,            0.010073,           0.0029272,             0.83084,             0.76858,             0.83944,             0.35475,            0.045962,           0.0058021,           0.0011415,            0.004654,            0.004654,            0.004654
                 110,            0.048507,            0.010305,           0.0027006,             0.69802,             0.81106,             0.69626,             0.20207,             0.05497,           0.0056867,            0.001052,           0.0046045,           0.0046045,           0.0046045
                 111,            0.047897,           0.0087761,           0.0033255,             0.81155,             0.89664,             0.87201,             0.38821,            0.038245,           0.0060022,           0.0010217,            0.004555,            0.004555,            0.004555
                 112,            0.042707,           0.0096187,           0.0023761,             0.86728,             0.91345,             0.91343,             0.30386,            0.052066,           0.0061093,          0.00062556,           0.0045055,           0.0045055,           0.0045055
                 113,            0.042738,           0.0095904,           0.0018623,             0.86287,             0.93104,             0.93129,             0.42508,            0.041206,           0.0064683,          0.00060022,            0.004456,            0.004456,            0.004456
                 114,            0.040793,            0.010016,           0.0022756,              0.8085,             0.91789,              0.8665,             0.20736,            0.053317,           0.0063788,           0.0005501,           0.0044065,           0.0044065,           0.0044065
                 115,            0.044766,           0.0099893,           0.0021066,             0.79463,             0.92222,             0.91049,             0.41932,            0.040499,           0.0066961,          0.00060991,            0.004357,            0.004357,            0.004357
                 116,            0.046305,           0.0091927,           0.0017665,               0.653,             0.75084,             0.57909,             0.10876,            0.063343,           0.0059366,          0.00059305,           0.0043075,           0.0043075,           0.0043075
                 117,            0.048085,           0.0090606,           0.0019284,             0.86521,              0.9583,              0.9421,             0.43969,            0.038164,           0.0057068,          0.00066956,            0.004258,            0.004258,            0.004258
                 118,            0.039568,            0.010162,           0.0027759,              0.9479,             0.94664,             0.96338,             0.26924,            0.051052,            0.005825,          0.00079771,           0.0042085,           0.0042085,           0.0042085
                 119,            0.041388,           0.0090743,           0.0019987,               0.826,             0.94006,             0.93125,              0.4426,            0.037361,           0.0056985,          0.00095943,            0.004159,            0.004159,            0.004159
                 120,            0.039019,           0.0087929,           0.0021951,             0.80984,             0.88464,             0.81026,             0.24537,            0.052548,             0.00559,           0.0011641,           0.0041095,           0.0041095,           0.0041095
                 121,            0.041183,            0.010071,           0.0018791,             0.84716,             0.92185,             0.93979,             0.47845,              0.0396,           0.0055295,           0.0009514,             0.00406,             0.00406,             0.00406
                 122,            0.040807,           0.0090222,           0.0017341,             0.85941,             0.89509,             0.93503,             0.33385,            0.044621,           0.0054941,          0.00095157,           0.0040105,           0.0040105,           0.0040105
                 123,            0.036778,           0.0096677,           0.0017982,             0.80294,             0.88471,             0.91509,             0.45157,            0.037087,           0.0058194,           0.0010376,            0.003961,            0.003961,            0.003961
                 124,            0.038774,           0.0085455,           0.0022277,              0.8223,             0.95964,             0.94947,             0.28443,            0.045872,           0.0058166,           0.0014551,           0.0039115,           0.0039115,           0.0039115
                 125,             0.03817,           0.0092698,           0.0022235,             0.77113,             0.96333,             0.94658,             0.44164,            0.035992,           0.0056191,           0.0016739,            0.003862,            0.003862,            0.003862
                 126,            0.033509,           0.0089687,           0.0024856,             0.88243,             0.92698,             0.96316,             0.38081,            0.038542,           0.0054591,           0.0018025,           0.0038125,           0.0038125,           0.0038125
                 127,            0.033396,           0.0090056,            0.002477,             0.92267,              0.9033,             0.96798,             0.53255,            0.037564,           0.0055624,            0.001224,            0.003763,            0.003763,            0.003763
                 128,            0.034885,           0.0095138,              0.0021,             0.90645,             0.94596,             0.97995,              0.3808,            0.041735,           0.0054172,           0.0015247,           0.0037135,           0.0037135,           0.0037135
                 129,            0.038212,           0.0094065,           0.0024092,             0.94756,             0.91483,             0.97477,             0.51813,            0.039106,           0.0055756,           0.0010629,            0.003664,            0.003664,            0.003664
                 130,            0.035347,           0.0089264,           0.0023505,             0.91756,             0.90756,             0.96484,             0.33687,            0.045721,           0.0054691,          0.00097516,           0.0036145,           0.0036145,           0.0036145
