               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 150,            0.021732,           0.0071975,           0.0011888,             0.99441,             0.99569,             0.99429,             0.80504,            0.016441,           0.0035162,          0.00015885,           0.0070498,           0.0070498,           0.0070498
                 151,            0.022673,            0.007212,            0.001425,             0.99353,             0.99483,              0.9944,             0.80084,             0.01693,           0.0035952,          0.00017764,             0.00703,             0.00703,             0.00703
                 152,            0.022368,           0.0071306,           0.0010529,             0.99919,             0.99364,             0.99448,             0.79495,            0.017604,           0.0036332,          0.00017496,           0.0070102,           0.0070102,           0.0070102
                 153,            0.021596,           0.0072516,           0.0014286,             0.99566,             0.99737,             0.99428,              0.8035,            0.016921,           0.0035716,          0.00020657,           0.0069904,           0.0069904,           0.0069904
                 154,            0.021362,           0.0071059,            0.001439,              0.9933,             0.99912,             0.99431,             0.80937,            0.016264,           0.0035528,          0.00016751,           0.0069706,           0.0069706,           0.0069706
                 155,            0.022092,           0.0069915,            0.001527,             0.99831,             0.99379,             0.99472,             0.80633,             0.01622,           0.0035167,          0.00013634,           0.0069508,           0.0069508,           0.0069508
                 156,            0.021984,           0.0071791,           0.0014188,             0.99783,              0.9956,             0.99454,             0.81253,            0.016025,           0.0035225,          0.00016859,            0.006931,            0.006931,            0.006931
                 157,             0.02243,           0.0069869,           0.0014154,             0.99576,             0.99568,             0.99459,             0.79872,            0.016998,           0.0035947,          0.00015818,           0.0069112,           0.0069112,           0.0069112
                 158,            0.022269,           0.0070649,           0.0013679,             0.99319,             0.99575,             0.99467,             0.80912,              0.0165,           0.0035787,          0.00014907,           0.0068914,           0.0068914,           0.0068914
                 159,             0.02235,           0.0072504,           0.0016179,             0.99505,             0.99895,             0.99471,             0.81629,            0.015851,           0.0034903,          0.00014989,           0.0068716,           0.0068716,           0.0068716
                 160,            0.021876,           0.0073644,           0.0013294,             0.99699,             0.99737,             0.99454,             0.81673,            0.015889,           0.0035838,          0.00016372,           0.0068518,           0.0068518,           0.0068518
                 161,            0.021234,           0.0069157,           0.0016956,              0.9966,             0.99319,             0.99486,             0.81082,            0.015982,           0.0035229,          0.00019577,            0.006832,            0.006832,            0.006832
                 162,             0.02142,           0.0069286,           0.0012576,             0.99831,             0.99888,             0.99476,             0.81593,            0.015676,            0.003489,           0.0001465,           0.0068122,           0.0068122,           0.0068122
                 163,            0.021406,           0.0069117,           0.0013523,             0.99632,             0.99832,             0.99483,             0.81424,             0.01572,           0.0035504,           0.0001514,           0.0067924,           0.0067924,           0.0067924
                 164,            0.021382,           0.0071453,           0.0014302,             0.99839,             0.99692,             0.99469,             0.82475,            0.015689,           0.0035046,          0.00017146,           0.0067726,           0.0067726,           0.0067726
                 165,            0.021686,           0.0070908,           0.0017598,             0.99649,               0.994,             0.99452,             0.82307,            0.015553,           0.0035178,          0.00014392,           0.0067528,           0.0067528,           0.0067528
                 166,            0.022372,            0.006705,           0.0014843,             0.99408,             0.99502,             0.99473,             0.80579,            0.016512,           0.0036339,          0.00028009,            0.006733,            0.006733,            0.006733
                 167,            0.021775,           0.0069057,           0.0013416,             0.99425,             0.99791,              0.9946,             0.81104,            0.015732,           0.0034975,          0.00014699,           0.0067132,           0.0067132,           0.0067132
                 168,            0.021403,           0.0069551,           0.0014069,             0.99335,             0.99773,             0.99458,             0.81363,            0.015594,           0.0034402,          0.00016293,           0.0066934,           0.0066934,           0.0066934
                 169,             0.02166,            0.006923,           0.0014279,             0.99891,             0.99664,             0.99435,             0.81841,            0.015839,           0.0033966,          0.00017784,           0.0066736,           0.0066736,           0.0066736
                 170,            0.021555,           0.0069193,           0.0014336,              0.9984,             0.99444,             0.99453,             0.81908,            0.015824,           0.0034439,          0.00017557,           0.0066538,           0.0066538,           0.0066538
                 171,            0.020862,           0.0072197,           0.0013453,             0.99751,             0.99719,             0.99457,             0.80793,             0.01624,           0.0035099,          0.00015798,            0.006634,            0.006634,            0.006634
                 172,            0.021478,           0.0070206,           0.0012853,             0.99731,              0.9975,              0.9948,             0.82147,            0.015226,           0.0034351,          0.00013898,           0.0066142,           0.0066142,           0.0066142
                 173,            0.020876,           0.0069838,            0.001227,             0.99715,             0.99831,             0.99439,             0.82389,            0.015007,            0.003396,          0.00015436,           0.0065944,           0.0065944,           0.0065944
                 174,            0.021214,           0.0068922,           0.0015659,             0.99656,             0.99743,             0.99443,             0.81878,            0.015511,            0.003499,          0.00015819,           0.0065746,           0.0065746,           0.0065746
                 175,            0.021402,           0.0067646,           0.0013353,              0.9976,             0.99752,             0.99479,             0.81781,            0.015419,           0.0034428,          0.00013644,           0.0065548,           0.0065548,           0.0065548
                 176,            0.021228,           0.0068652,           0.0013413,             0.99495,             0.99821,             0.99474,             0.81016,            0.016239,            0.003506,          0.00014128,            0.006535,            0.006535,            0.006535
                 177,            0.020683,           0.0068533,           0.0013928,             0.99791,             0.99824,             0.99455,             0.83023,            0.014721,            0.003397,          0.00016564,           0.0065152,           0.0065152,           0.0065152
                 178,            0.020817,           0.0067506,           0.0010556,              0.9979,             0.99563,             0.99444,             0.82139,            0.015473,           0.0033701,          0.00014504,           0.0064954,           0.0064954,           0.0064954
                 179,            0.020703,           0.0066714,           0.0011864,             0.99917,             0.99408,             0.99466,             0.83389,            0.014892,           0.0033702,          0.00017399,           0.0064756,           0.0064756,           0.0064756
                 180,             0.02032,           0.0067281,           0.0014581,             0.99679,             0.99663,             0.99489,             0.83611,            0.014911,           0.0033217,          0.00013817,           0.0064558,           0.0064558,           0.0064558
                 181,            0.020668,             0.00679,           0.0011492,              0.9992,             0.99742,             0.99494,             0.83537,            0.014775,             0.00335,          0.00015138,            0.006436,            0.006436,            0.006436
                 182,            0.020992,           0.0068225,           0.0016332,             0.99861,             0.99655,             0.99486,             0.82432,            0.015359,           0.0034363,          0.00016018,           0.0064162,           0.0064162,           0.0064162
                 183,            0.020309,           0.0066553,           0.0010519,             0.99549,             0.99912,             0.99493,             0.83398,            0.014901,           0.0034036,          0.00014404,           0.0063964,           0.0063964,           0.0063964
                 184,            0.020358,           0.0068667,           0.0011578,             0.99656,             0.99849,             0.99475,             0.83214,            0.014864,            0.003395,          0.00015283,           0.0063766,           0.0063766,           0.0063766
                 185,            0.020645,           0.0066633,           0.0012505,             0.99615,             0.99831,             0.99448,             0.83982,            0.014511,           0.0033362,          0.00016152,           0.0063568,           0.0063568,           0.0063568
                 186,            0.020318,           0.0067367,           0.0013885,             0.99753,             0.99824,             0.99484,             0.83399,             0.01491,           0.0033387,           0.0001435,            0.006337,            0.006337,            0.006337
                 187,            0.020549,           0.0068794,           0.0011578,             0.99672,             0.99825,             0.99488,              0.8308,            0.015132,           0.0033331,          0.00014018,           0.0063172,           0.0063172,           0.0063172
                 188,            0.019774,           0.0066741,           0.0011107,             0.99824,             0.99744,             0.99493,             0.84647,            0.014182,           0.0032317,          0.00012671,           0.0062974,           0.0062974,           0.0062974
                 189,            0.020071,           0.0067612,          0.00098536,             0.99751,             0.99672,             0.99492,             0.83675,            0.014308,           0.0032348,          0.00012855,           0.0062776,           0.0062776,           0.0062776
                 190,            0.019661,           0.0066808,           0.0011846,             0.99648,             0.99671,             0.99498,             0.83913,            0.014297,           0.0031961,          0.00014055,           0.0062578,           0.0062578,           0.0062578
                 191,            0.020248,           0.0066691,           0.0011561,             0.99752,             0.99906,             0.99498,             0.84101,            0.014227,            0.003224,          0.00012738,            0.006238,            0.006238,            0.006238
                 192,            0.020025,           0.0066309,            0.001206,             0.99582,             0.99825,             0.99499,              0.8326,            0.014396,           0.0032432,          0.00013192,           0.0062182,           0.0062182,           0.0062182
                 193,            0.019472,           0.0064971,           0.0011263,              0.9992,             0.99795,               0.995,             0.83744,            0.014059,           0.0032055,          0.00013879,           0.0061984,           0.0061984,           0.0061984
                 194,             0.01957,           0.0065118,           0.0010629,             0.99717,             0.99737,               0.995,             0.84453,            0.013804,           0.0031744,           0.0001414,           0.0061786,           0.0061786,           0.0061786
                 195,            0.019856,           0.0066343,           0.0011803,             0.99754,             0.99648,             0.99499,             0.84018,             0.01411,           0.0032088,          0.00015863,           0.0061588,           0.0061588,           0.0061588
                 196,            0.019843,           0.0066766,           0.0010261,             0.99744,             0.99808,             0.99498,             0.85151,            0.013578,           0.0031353,          0.00012698,            0.006139,            0.006139,            0.006139
                 197,            0.019746,           0.0066957,           0.0015276,             0.99554,             0.99912,              0.9949,             0.83736,             0.01464,           0.0032287,          0.00015255,           0.0061192,           0.0061192,           0.0061192
                 198,            0.020653,           0.0063972,           0.0015503,             0.99608,             0.99649,             0.99462,             0.84491,            0.013924,           0.0031725,          0.00020666,           0.0060994,           0.0060994,           0.0060994
                 199,            0.019933,           0.0066967,           0.0011434,             0.99885,             0.99656,             0.99476,             0.84206,            0.014196,           0.0032511,          0.00020313,           0.0060796,           0.0060796,           0.0060796
                 200,            0.020267,           0.0063733,           0.0010584,             0.99636,             0.99744,             0.99493,             0.83583,            0.014403,           0.0032307,          0.00025226,           0.0060598,           0.0060598,           0.0060598
                 201,            0.019897,           0.0065779,           0.0011647,             0.99537,             0.99824,             0.99494,             0.84891,            0.014095,           0.0031516,          0.00017226,             0.00604,             0.00604,             0.00604
                 202,            0.020069,           0.0068552,           0.0013577,              0.9973,             0.99744,             0.99493,             0.84514,            0.014118,           0.0031839,          0.00014282,           0.0060202,           0.0060202,           0.0060202
                 203,            0.019508,           0.0064166,          0.00087083,             0.99791,             0.99736,             0.99495,             0.84521,            0.014069,           0.0032001,          0.00016904,           0.0060004,           0.0060004,           0.0060004
                 204,            0.019685,           0.0064724,           0.0010613,              0.9947,              0.9982,             0.99483,             0.85169,             0.01386,           0.0031879,          0.00017478,           0.0059806,           0.0059806,           0.0059806
                 205,            0.019638,           0.0065347,           0.0011803,             0.99742,             0.99605,             0.99467,             0.85391,            0.013546,           0.0030835,          0.00018956,           0.0059608,           0.0059608,           0.0059608
                 206,            0.019162,           0.0066217,          0.00092029,             0.99827,             0.99744,             0.99491,             0.85486,            0.013363,           0.0030837,          0.00015236,            0.005941,            0.005941,            0.005941
                 207,            0.019085,           0.0063366,          0.00094292,              0.9975,             0.99825,             0.99487,             0.85258,            0.013575,           0.0030975,          0.00012929,           0.0059212,           0.0059212,           0.0059212
                 208,            0.019836,           0.0065103,           0.0011311,             0.99751,             0.99585,             0.99487,             0.85533,            0.013485,           0.0031034,          0.00015184,           0.0059014,           0.0059014,           0.0059014
                 209,            0.018913,           0.0063669,           0.0013645,             0.99417,             0.99779,             0.99493,             0.85474,            0.013506,           0.0031256,          0.00015082,           0.0058816,           0.0058816,           0.0058816
                 210,            0.018936,            0.006348,          0.00090689,             0.99466,             0.99656,             0.99489,             0.85247,            0.013485,           0.0031289,          0.00014421,           0.0058618,           0.0058618,           0.0058618
                 211,            0.018895,           0.0063798,          0.00095829,             0.99781,             0.99736,             0.99472,             0.85713,             0.01326,           0.0030326,          0.00014691,            0.005842,            0.005842,            0.005842
                 212,            0.018776,            0.006138,          0.00095034,             0.99813,             0.99733,             0.99488,              0.8592,            0.013092,           0.0030171,           0.0001247,           0.0058222,           0.0058222,           0.0058222
                 213,            0.018896,           0.0065216,          0.00092999,              0.9983,             0.99757,             0.99491,             0.84735,            0.013749,           0.0031249,          0.00011943,           0.0058024,           0.0058024,           0.0058024
                 214,            0.019195,           0.0062106,            0.001017,             0.99664,             0.99715,             0.99494,             0.85258,            0.013449,           0.0031697,          0.00011684,           0.0057826,           0.0057826,           0.0057826
                 215,            0.019193,           0.0063258,          0.00099754,             0.99672,             0.99673,             0.99497,              0.8518,            0.013303,           0.0031092,          0.00012271,           0.0057628,           0.0057628,           0.0057628
                 216,            0.019265,           0.0061778,           0.0010696,             0.99832,              0.9979,             0.99487,             0.86153,            0.012831,           0.0030286,          0.00013304,            0.005743,            0.005743,            0.005743
                 217,            0.018793,           0.0062936,           0.0013602,             0.99807,             0.99912,             0.99498,             0.86075,            0.012959,           0.0030083,          0.00012547,           0.0057232,           0.0057232,           0.0057232
                 218,            0.018941,           0.0064864,           0.0010156,             0.99919,             0.99793,             0.99497,             0.85855,            0.013032,           0.0030647,          0.00012447,           0.0057034,           0.0057034,           0.0057034
                 219,             0.01904,           0.0064929,           0.0010639,             0.99832,             0.99824,             0.99496,             0.85985,            0.013023,           0.0030467,          0.00012322,           0.0056836,           0.0056836,           0.0056836
                 220,            0.018765,           0.0064326,           0.0015011,              0.9979,             0.99825,             0.99487,             0.86457,            0.012797,           0.0029856,          0.00013412,           0.0056638,           0.0056638,           0.0056638
                 221,            0.018164,           0.0064315,           0.0012013,             0.99742,             0.99912,             0.99496,             0.85813,            0.012933,           0.0030342,          0.00014171,            0.005644,            0.005644,            0.005644
                 222,            0.018931,           0.0064417,            0.001167,             0.99752,             0.99903,             0.99498,             0.86745,            0.012593,           0.0029693,          0.00013092,           0.0056242,           0.0056242,           0.0056242
                 223,            0.018354,           0.0062166,           0.0012129,             0.99765,             0.99912,               0.995,              0.8703,             0.01235,           0.0029772,          0.00012785,           0.0056044,           0.0056044,           0.0056044
                 224,            0.018414,            0.006063,          0.00089392,             0.99749,             0.99909,             0.99498,              0.8651,            0.012817,           0.0030481,          0.00012043,           0.0055846,           0.0055846,           0.0055846
                 225,            0.018773,           0.0063254,           0.0011591,             0.99739,             0.99912,             0.99498,             0.86784,            0.012699,           0.0029808,          0.00011562,           0.0055648,           0.0055648,           0.0055648
                 226,            0.018791,           0.0063372,           0.0010314,              0.9982,             0.99912,             0.99498,             0.86611,            0.012745,           0.0029873,          0.00013196,            0.005545,            0.005545,            0.005545
                 227,            0.019016,             0.00622,           0.0010109,             0.99895,             0.99737,             0.99498,             0.86907,            0.012504,           0.0029135,          0.00012591,           0.0055252,           0.0055252,           0.0055252
                 228,            0.018508,           0.0063143,           0.0012568,             0.99864,             0.99823,             0.99498,             0.85803,            0.013058,           0.0030138,          0.00012069,           0.0055054,           0.0055054,           0.0055054
                 229,            0.018055,            0.006343,            0.001218,              0.9992,             0.99751,             0.99498,              0.8689,            0.012322,           0.0029055,          0.00011822,           0.0054856,           0.0054856,           0.0054856
                 230,            0.018476,           0.0061503,          0.00098121,             0.99806,             0.99797,               0.995,              0.8585,            0.012891,           0.0029568,          0.00011582,           0.0054658,           0.0054658,           0.0054658
                 231,             0.01836,           0.0062777,           0.0011963,             0.99736,             0.99736,               0.995,             0.86745,            0.012524,            0.002955,          0.00011783,            0.005446,            0.005446,            0.005446
                 232,            0.018582,            0.006135,           0.0011086,             0.99897,             0.99824,             0.99497,             0.86758,            0.012485,           0.0029307,          0.00012874,           0.0054262,           0.0054262,           0.0054262
                 233,            0.018409,           0.0061141,          0.00096263,             0.99909,             0.99823,             0.99498,             0.86487,            0.012648,           0.0029077,          0.00012588,           0.0054064,           0.0054064,           0.0054064
                 234,             0.01852,           0.0059748,           0.0011653,              0.9992,             0.99725,               0.995,             0.87316,            0.012451,           0.0028771,          0.00011962,           0.0053866,           0.0053866,           0.0053866
                 235,            0.018482,           0.0065308,           0.0012366,                   1,             0.99674,               0.995,             0.86749,            0.012582,           0.0028986,          0.00013909,           0.0053668,           0.0053668,           0.0053668
                 236,            0.018117,           0.0062553,          0.00097027,             0.99918,             0.99817,               0.995,             0.86608,            0.012571,           0.0029249,          0.00013722,            0.005347,            0.005347,            0.005347
                 237,            0.018128,           0.0061647,          0.00093389,             0.99973,             0.99737,               0.995,             0.86562,            0.012543,           0.0029263,          0.00011651,           0.0053272,           0.0053272,           0.0053272
                 238,            0.018553,           0.0062836,          0.00098215,             0.99831,             0.99878,               0.995,              0.8684,            0.012471,            0.002927,          0.00011261,           0.0053074,           0.0053074,           0.0053074
                 239,            0.018033,           0.0062723,           0.0012454,             0.99892,             0.99824,               0.995,              0.8594,            0.012939,           0.0029446,          0.00012582,           0.0052876,           0.0052876,           0.0052876
                 240,            0.018227,           0.0062267,           0.0010971,             0.99886,             0.99824,               0.995,             0.87127,            0.012292,           0.0028907,          0.00012778,           0.0052678,           0.0052678,           0.0052678
                 241,            0.018003,           0.0062045,           0.0013707,             0.99847,             0.99825,               0.995,             0.87007,            0.012286,           0.0028625,          0.00013188,            0.005248,            0.005248,            0.005248
                 242,            0.018225,           0.0061296,            0.001182,             0.99999,             0.99808,               0.995,             0.87742,            0.012143,           0.0028431,          0.00012609,           0.0052282,           0.0052282,           0.0052282
                 243,            0.017716,           0.0061433,          0.00092211,             0.99918,             0.99825,               0.995,             0.87225,            0.012136,           0.0029068,          0.00011469,           0.0052084,           0.0052084,           0.0052084
                 244,            0.018114,           0.0061889,           0.0010575,             0.99889,             0.99819,               0.995,             0.86959,            0.012233,           0.0029135,           0.0001116,           0.0051886,           0.0051886,           0.0051886
                 245,            0.017591,           0.0060471,          0.00096035,             0.99912,             0.99826,             0.99495,             0.87627,            0.012018,           0.0028538,          0.00010766,           0.0051688,           0.0051688,           0.0051688
                 246,            0.017864,           0.0060381,           0.0011071,             0.99879,             0.99912,             0.99499,             0.87674,             0.01183,           0.0028595,          0.00010182,            0.005149,            0.005149,            0.005149
                 247,            0.017395,           0.0060236,          0.00075142,             0.99917,             0.99824,               0.995,             0.87727,              0.0117,           0.0028234,          0.00010601,           0.0051292,           0.0051292,           0.0051292
                 248,            0.017646,            0.006295,          0.00077367,             0.99881,             0.99911,               0.995,             0.87467,            0.011702,           0.0027712,          0.00010025,           0.0051094,           0.0051094,           0.0051094
                 249,             0.01755,           0.0062491,           0.0012865,             0.99949,             0.99912,               0.995,             0.87623,            0.011917,           0.0028068,          0.00010617,           0.0050896,           0.0050896,           0.0050896
                 250,            0.017867,           0.0060682,           0.0011762,                   1,             0.99767,               0.995,             0.87581,            0.011953,            0.002854,          0.00014138,           0.0050698,           0.0050698,           0.0050698
                 251,            0.017718,            0.006002,          0.00087084,             0.99991,             0.99825,               0.995,             0.87501,            0.011924,           0.0027918,          0.00011575,             0.00505,             0.00505,             0.00505
                 252,            0.017567,           0.0061569,          0.00086387,             0.99998,             0.99825,               0.995,             0.87716,            0.011725,           0.0027623,          0.00011261,           0.0050302,           0.0050302,           0.0050302
                 253,             0.01743,           0.0060292,          0.00082742,             0.99986,             0.99825,               0.995,             0.87749,            0.011663,             0.00277,          0.00011504,           0.0050104,           0.0050104,           0.0050104
                 254,            0.017516,           0.0059207,          0.00085291,             0.99909,             0.99736,             0.99499,             0.88018,             0.01139,           0.0027736,          0.00011449,           0.0049906,           0.0049906,           0.0049906
                 255,            0.017453,           0.0059908,          0.00084322,             0.99823,             0.99824,               0.995,             0.87907,              0.0117,           0.0027711,          0.00011018,           0.0049708,           0.0049708,           0.0049708
                 256,            0.017033,           0.0058811,           0.0008206,              0.9988,             0.99736,               0.995,             0.87587,            0.011824,           0.0028355,          0.00011553,            0.004951,            0.004951,            0.004951
                 257,            0.017166,           0.0059179,          0.00087509,             0.99999,             0.99825,               0.995,             0.87965,            0.011616,           0.0027964,          0.00010111,           0.0049312,           0.0049312,           0.0049312
                 258,            0.017489,           0.0060545,          0.00073159,             0.99912,             0.99877,               0.995,             0.88146,            0.011416,           0.0027598,          0.00010466,           0.0049114,           0.0049114,           0.0049114
                 259,            0.016838,           0.0058046,           0.0010181,             0.99912,             0.99874,             0.99499,             0.88188,            0.011485,            0.002752,          0.00010667,           0.0048916,           0.0048916,           0.0048916
                 260,            0.017044,           0.0059166,           0.0009353,             0.99776,             0.99832,             0.99499,             0.88188,            0.011357,           0.0027393,          0.00010394,           0.0048718,           0.0048718,           0.0048718
                 261,             0.01664,           0.0056827,          0.00088097,             0.99876,             0.99912,             0.99499,             0.88558,            0.011362,           0.0027392,          0.00010659,            0.004852,            0.004852,            0.004852
                 262,            0.017146,           0.0061424,           0.0010767,              0.9984,             0.99912,             0.99499,             0.88505,            0.011291,           0.0027018,          0.00011858,           0.0048322,           0.0048322,           0.0048322
                 263,              0.0172,           0.0059163,          0.00086101,             0.99954,             0.99825,               0.995,             0.88706,            0.011091,           0.0027044,          0.00011936,           0.0048124,           0.0048124,           0.0048124
                 264,            0.016831,           0.0059539,          0.00097944,             0.99794,             0.99912,               0.995,             0.88365,             0.01122,           0.0027848,          0.00011499,           0.0047926,           0.0047926,           0.0047926
                 265,            0.017137,           0.0058146,          0.00083078,             0.99988,             0.99735,               0.995,             0.88647,            0.011019,           0.0026941,          0.00012478,           0.0047728,           0.0047728,           0.0047728
                 266,            0.016596,           0.0056347,          0.00069207,             0.99967,             0.99824,               0.995,             0.89185,            0.011019,           0.0027046,          0.00012029,            0.004753,            0.004753,            0.004753
                 267,            0.017352,           0.0060095,          0.00066831,             0.99853,             0.99912,               0.995,             0.88916,            0.010883,            0.002677,          0.00011871,           0.0047332,           0.0047332,           0.0047332
                 268,             0.01663,           0.0056545,           0.0010304,             0.99889,             0.99824,             0.99499,             0.88937,            0.011022,           0.0026977,          0.00011285,           0.0047134,           0.0047134,           0.0047134
                 269,            0.016736,           0.0056037,          0.00093897,             0.99867,             0.99912,               0.995,             0.88497,            0.011341,           0.0027566,          0.00010124,           0.0046936,           0.0046936,           0.0046936
                 270,            0.016972,           0.0060349,          0.00087853,             0.99993,             0.99736,               0.995,             0.88851,            0.011053,           0.0027058,          9.9359e-05,           0.0046738,           0.0046738,           0.0046738
                 271,            0.016909,           0.0059333,           0.0010614,             0.99988,             0.99737,               0.995,             0.88873,            0.011085,           0.0027063,          0.00010164,            0.004654,            0.004654,            0.004654
                 272,            0.016442,            0.005768,          0.00065168,             0.99966,             0.99825,               0.995,             0.89262,            0.011093,            0.002709,          9.9501e-05,           0.0046342,           0.0046342,           0.0046342
                 273,            0.016316,           0.0058476,           0.0009537,                   1,             0.99828,               0.995,             0.88851,            0.011288,           0.0027421,          8.9105e-05,           0.0046144,           0.0046144,           0.0046144
                 274,            0.016349,           0.0056049,           0.0012094,              0.9996,             0.99825,               0.995,             0.89052,            0.011054,           0.0027068,          9.8006e-05,           0.0045946,           0.0045946,           0.0045946
                 275,            0.016668,           0.0058807,          0.00083901,             0.99884,             0.99824,               0.995,             0.89272,            0.010877,           0.0027183,          0.00011175,           0.0045748,           0.0045748,           0.0045748
                 276,            0.016493,           0.0056977,          0.00076474,             0.99994,             0.99716,               0.995,             0.88834,            0.011058,           0.0027066,          0.00010903,            0.004555,            0.004555,            0.004555
                 277,            0.016909,           0.0058168,          0.00081057,             0.99916,             0.99825,               0.995,             0.88989,            0.011088,           0.0026912,          9.5823e-05,           0.0045352,           0.0045352,           0.0045352
                 278,            0.016523,           0.0056358,          0.00095621,             0.99916,             0.99825,               0.995,             0.89205,            0.011072,           0.0026865,          9.9734e-05,           0.0045154,           0.0045154,           0.0045154
                 279,            0.016724,           0.0057375,          0.00084188,             0.99899,             0.99824,               0.995,             0.89571,            0.010898,           0.0026569,          0.00010436,           0.0044956,           0.0044956,           0.0044956
                 280,            0.016898,           0.0059655,          0.00080846,              0.9995,             0.99822,               0.995,             0.89257,            0.011005,           0.0026404,          0.00010128,           0.0044758,           0.0044758,           0.0044758
                 281,            0.016579,           0.0055689,          0.00071192,             0.99966,             0.99735,               0.995,             0.89513,            0.010889,           0.0026429,          9.8974e-05,            0.004456,            0.004456,            0.004456
                 282,            0.016501,           0.0058319,          0.00095986,             0.99956,             0.99825,               0.995,             0.89363,            0.010784,           0.0026603,           9.537e-05,           0.0044362,           0.0044362,           0.0044362
                 283,            0.015843,           0.0054735,          0.00076769,             0.99946,             0.99824,               0.995,             0.89452,             0.01081,           0.0026452,          9.4983e-05,           0.0044164,           0.0044164,           0.0044164
                 284,            0.016234,           0.0056733,          0.00089214,             0.99893,             0.99825,               0.995,             0.89128,            0.010891,           0.0026613,          9.7751e-05,           0.0043966,           0.0043966,           0.0043966
                 285,            0.016193,           0.0058269,          0.00087957,             0.99936,             0.99825,               0.995,              0.8969,            0.010622,           0.0026411,          9.6694e-05,           0.0043768,           0.0043768,           0.0043768
                 286,            0.016399,           0.0056057,          0.00067047,             0.99921,             0.99824,               0.995,             0.89544,             0.01053,           0.0026507,          9.0333e-05,            0.004357,            0.004357,            0.004357
                 287,            0.016254,           0.0055634,          0.00092331,             0.99999,             0.99748,               0.995,             0.89349,            0.010837,           0.0026449,          8.5766e-05,           0.0043372,           0.0043372,           0.0043372
                 288,             0.01583,           0.0056782,           0.0008464,             0.99878,             0.99824,               0.995,             0.89669,            0.010405,           0.0026041,            9.01e-05,           0.0043174,           0.0043174,           0.0043174
                 289,            0.016265,            0.005596,          0.00052718,             0.99886,             0.99824,               0.995,             0.89869,            0.010473,           0.0026348,          0.00010225,           0.0042976,           0.0042976,           0.0042976
                 290,            0.016189,            0.005631,          0.00089232,              0.9992,             0.99747,               0.995,             0.89706,            0.010572,           0.0026468,          9.8037e-05,           0.0042778,           0.0042778,           0.0042778
                 291,            0.016417,           0.0057259,           0.0011543,                   1,             0.99706,               0.995,             0.89962,            0.010539,           0.0026277,          9.6262e-05,            0.004258,            0.004258,            0.004258
                 292,            0.015834,           0.0055146,          0.00073681,             0.99954,             0.99825,               0.995,             0.89971,            0.010691,           0.0026117,          9.7754e-05,           0.0042382,           0.0042382,           0.0042382
                 293,            0.015788,           0.0056718,          0.00069732,             0.99957,             0.99824,               0.995,             0.89559,            0.010659,           0.0026453,          9.3333e-05,           0.0042184,           0.0042184,           0.0042184
                 294,             0.01618,           0.0056116,          0.00087104,              0.9998,             0.99737,               0.995,             0.89307,            0.010719,           0.0026511,          9.6065e-05,           0.0041986,           0.0041986,           0.0041986
                 295,            0.015587,           0.0055217,           0.0006971,             0.99985,             0.99736,               0.995,             0.89507,            0.010657,           0.0026297,          9.3171e-05,           0.0041788,           0.0041788,           0.0041788
                 296,            0.015772,           0.0055347,          0.00066769,               0.999,             0.99824,               0.995,              0.8986,            0.010557,            0.002607,          8.9126e-05,            0.004159,            0.004159,            0.004159
                 297,            0.015586,           0.0055668,          0.00072195,             0.99843,             0.99912,               0.995,             0.90056,            0.010547,           0.0026238,           8.444e-05,           0.0041392,           0.0041392,           0.0041392
                 298,            0.015587,           0.0054843,          0.00087256,             0.99973,             0.99824,               0.995,             0.89753,            0.010405,            0.002623,          8.3694e-05,           0.0041194,           0.0041194,           0.0041194
                 299,            0.015845,            0.005624,          0.00082447,             0.99844,             0.99912,               0.995,             0.89832,            0.010289,           0.0025952,          9.1677e-05,           0.0040996,           0.0040996,           0.0040996
                 300,             0.01528,           0.0053226,          0.00089931,             0.99979,             0.99824,               0.995,             0.90286,            0.010297,            0.002604,          9.3962e-05,           0.0040798,           0.0040798,           0.0040798
                 301,            0.015612,           0.0055386,          0.00072634,             0.99987,             0.99824,               0.995,             0.90125,            0.010285,           0.0025671,          9.3599e-05,             0.00406,             0.00406,             0.00406
                 302,            0.016037,           0.0057759,          0.00058236,             0.99872,             0.99912,               0.995,             0.90248,            0.010161,           0.0025361,          8.9284e-05,           0.0040402,           0.0040402,           0.0040402
                 303,            0.015605,           0.0053604,          0.00082943,             0.99881,             0.99912,               0.995,              0.9042,            0.010227,           0.0025075,          8.5522e-05,           0.0040204,           0.0040204,           0.0040204
                 304,            0.015264,           0.0055341,          0.00065061,              0.9997,             0.99911,               0.995,             0.90819,            0.010017,           0.0025311,          8.6709e-05,           0.0040006,           0.0040006,           0.0040006
                 305,            0.015586,           0.0055208,          0.00052591,             0.99985,             0.99824,               0.995,             0.90477,           0.0099842,           0.0024984,          8.2839e-05,           0.0039808,           0.0039808,           0.0039808
                 306,            0.015842,           0.0057278,          0.00081151,             0.99937,             0.99912,               0.995,             0.90641,           0.0099242,           0.0024647,          8.4088e-05,            0.003961,            0.003961,            0.003961
