               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 126,            0.025985,           0.0073653,          0.00092709,             0.99741,             0.99699,               0.995,             0.67635,            0.024787,           0.0043363,          0.00052059,           0.0038125,           0.0038125,           0.0038125
                 127,            0.027529,            0.007508,          0.00099535,             0.99074,             0.99755,             0.99382,             0.59216,            0.031388,           0.0044126,          0.00049621,            0.003763,            0.003763,            0.003763
                 128,            0.026656,           0.0067922,          0.00085632,             0.99581,             0.99397,             0.99497,             0.66201,            0.026851,           0.0043082,          0.00049449,           0.0037135,           0.0037135,           0.0037135
                 129,            0.026535,           0.0065208,          0.00078577,             0.99293,             0.99039,             0.99365,              0.6399,            0.026576,           0.0041649,          0.00045572,            0.003664,            0.003664,            0.003664
                 130,            0.027866,           0.0066611,          0.00069483,             0.98774,             0.99696,              0.9939,             0.61755,            0.028754,           0.0041337,          0.00041805,           0.0036145,           0.0036145,           0.0036145
                 131,            0.026601,            0.006937,           0.0008336,             0.99399,             0.99764,             0.99498,             0.67899,            0.023806,           0.0040349,          0.00037695,            0.003565,            0.003565,            0.003565
                 132,            0.028688,           0.0070028,           0.0010108,             0.99535,             0.99996,             0.99458,              0.6257,            0.027038,             0.00418,          0.00034997,           0.0035155,           0.0035155,           0.0035155
                 133,            0.026234,           0.0065809,          0.00061046,             0.99157,             0.99466,             0.99371,             0.69317,            0.023894,           0.0041502,          0.00036429,            0.003466,            0.003466,            0.003466
                 134,            0.025624,           0.0071858,          0.00055559,             0.99106,                   1,             0.99427,             0.72888,             0.02046,           0.0039892,          0.00038428,           0.0034165,           0.0034165,           0.0034165
                 135,            0.024947,           0.0068924,          0.00075453,             0.99229,             0.99999,             0.99462,             0.70934,            0.021372,           0.0041018,          0.00038148,            0.003367,            0.003367,            0.003367
                 136,             0.02521,           0.0065246,          0.00075606,             0.99244,             0.99999,             0.99472,             0.72032,            0.021008,           0.0039889,            0.000402,           0.0033175,           0.0033175,           0.0033175
                 137,            0.024952,           0.0066438,          0.00073523,             0.99467,               0.997,             0.99495,             0.73627,            0.019833,           0.0040376,          0.00046301,            0.003268,            0.003268,            0.003268
                 138,            0.023314,           0.0066631,          0.00066051,             0.99724,             0.99696,               0.995,             0.73811,            0.019434,           0.0039301,          0.00050536,           0.0032185,           0.0032185,           0.0032185
                 139,            0.025409,           0.0069795,          0.00077071,             0.99765,             0.99883,               0.995,             0.73937,            0.020771,            0.003953,          0.00053086,            0.003169,            0.003169,            0.003169
                 140,            0.026237,           0.0064144,          0.00098995,             0.99766,             0.99956,               0.995,             0.73018,            0.020168,           0.0038951,          0.00049944,           0.0031195,           0.0031195,           0.0031195
                 141,             0.02374,           0.0063391,          0.00090358,              0.9945,                   1,               0.995,             0.77057,            0.018053,           0.0038234,          0.00050535,             0.00307,             0.00307,             0.00307
                 142,            0.023496,           0.0069481,          0.00078095,             0.99535,             0.99909,               0.995,             0.76214,            0.018355,           0.0038187,          0.00043864,           0.0030205,           0.0030205,           0.0030205
                 143,            0.022662,           0.0064231,          0.00064737,             0.99139,             0.99999,               0.995,             0.75844,            0.018526,            0.003761,          0.00040287,            0.002971,            0.002971,            0.002971
                 144,            0.022982,           0.0066194,           0.0009025,             0.99149,                   1,               0.995,              0.6721,            0.023381,           0.0038623,          0.00038527,           0.0029215,           0.0029215,           0.0029215
                 145,            0.024692,           0.0062185,          0.00071275,             0.99768,             0.99837,               0.995,             0.72005,            0.020178,           0.0037894,          0.00036423,            0.002872,            0.002872,            0.002872
                 146,             0.02642,           0.0070552,          0.00057179,              0.9985,             0.99999,               0.995,             0.70182,            0.022352,            0.003859,          0.00035581,           0.0028225,           0.0028225,           0.0028225
                 147,            0.025287,           0.0062591,          0.00053986,             0.99986,             0.99699,               0.995,             0.76761,            0.018568,           0.0036955,          0.00035626,            0.002773,            0.002773,            0.002773
                 148,            0.023449,           0.0062428,          0.00053496,             0.99849,             0.99999,               0.995,              0.7554,            0.018314,           0.0036806,          0.00034949,           0.0027235,           0.0027235,           0.0027235
                 149,            0.024014,           0.0063384,          0.00070306,             0.99906,             0.99698,               0.995,             0.74625,            0.018326,           0.0036437,          0.00033575,            0.002674,            0.002674,            0.002674
                 150,            0.023745,           0.0064669,          0.00065916,              0.9929,                   1,               0.995,              0.7538,            0.018139,            0.003743,          0.00033746,           0.0026245,           0.0026245,           0.0026245
                 151,            0.022692,           0.0063722,           0.0008226,             0.99533,              0.9985,               0.995,             0.77059,            0.016777,           0.0036286,           0.0003504,            0.002575,            0.002575,            0.002575
                 152,            0.022042,           0.0064267,          0.00060259,             0.99585,                   1,               0.995,             0.78218,            0.016834,           0.0036087,          0.00034472,           0.0025255,           0.0025255,           0.0025255
                 153,             0.02378,            0.006643,          0.00075532,             0.99761,             0.99998,               0.995,             0.75207,            0.017808,            0.003663,          0.00033454,            0.002476,            0.002476,            0.002476
